Variable,Series_Key,Name,Coefficient,Abs_Impact
197911216_lag4_t3,EI_BSSE_M_R2.freq=M.indic=BS-PE3M.s_adj=SA.unit=BAL.geo\TIME_PERIOD=LT_lag4_t3,Services confidence indicator and survey results - monthly data,-0.00010760226,0.00010760226
197909220_lag1_t2,EI_BSIN_M_R2.freq=M.indic=BS-IEME-BAL.s_adj=SA.unit=BAL.geo\TIME_PERIOD=LT_lag1_t2,Industry confidence indicator and survey results - monthly data,0.00010745583,0.00010745583
197909211_lag3_t1,EI_BSIN_M_R2.freq=M.indic=BS-IEME.s_adj=SA.unit=BAL.geo\TIME_PERIOD=LT_lag3_t1,Industry confidence indicator and survey results - monthly data,0.00010739928,0.00010739928
197903278_lag2_t1,EI_BSBU_M_R2.freq=M.indic=BS-CCI-BAL.s_adj=SA.geo\TIME_PERIOD=LT_lag2_t1,Construction confidence indicator and survey results - monthly data,0.00010684089,0.00010684089
197909280_lag6_t2,EI_BSIN_M_R2.freq=M.indic=BS-ISPE.s_adj=SA.unit=BAL.geo\TIME_PERIOD=LT_lag6_t2,Industry confidence indicator and survey results - monthly data,-0.000106537,0.000106537
197905428_lag6_t3,EI_BSCO_M.freq=M.indic=BS-FS-NY.s_adj=SA.unit=BAL.geo\TIME_PERIOD=LT_lag6_t3,Consumers confidence indicator and survey results - monthly data,-0.00010627328,0.00010627328
197903335_lag2_t1,EI_BSBU_M_R2.freq=M.indic=BS-FLBA1-PC.s_adj=SA.geo\TIME_PERIOD=LT_lag2_t1,Construction confidence indicator and survey results - monthly data,0.000105691186,0.000105691186
197938097_lag3_t3,EI_LMHU_M.freq=M.unit=THS_PER.s_adj=SA.indic=LM-UN-T-LE25.geo\TIME_PERIOD=LT_lag3_t3,Unemployment  - monthly data,-0.00010493673,0.00010493673
249333266_lag6_t3,STS_INPR_M.freq=M.indic_bt=PRD.nace_r2=E36.s_adj=SCA.unit=I10.geo\TIME_PERIOD=LT_lag6_t3,Production in industry - monthly data,-0.00010464173,0.00010464173
197938090_lag4_t3,EI_LMHU_M.freq=M.unit=THS_PER.s_adj=SA.indic=LM-UN-F-GT25.geo\TIME_PERIOD=LT_lag4_t3,Unemployment  - monthly data,0.000103775594,0.000103775594
197909280_lag6_t3,EI_BSIN_M_R2.freq=M.indic=BS-ISPE.s_adj=SA.unit=BAL.geo\TIME_PERIOD=LT_lag6_t3,Industry confidence indicator and survey results - monthly data,0.000103679355,0.000103679355
249332846_lag1_t2,STS_INPR_M.freq=M.indic_bt=PRD.nace_r2=C20_C21.s_adj=SCA.unit=I10.geo\TIME_PERIOD=LT_lag1_t2,Production in industry - monthly data,-0.00010342545,0.00010342545
197911216_lag5_t1,EI_BSSE_M_R2.freq=M.indic=BS-PE3M.s_adj=SA.unit=BAL.geo\TIME_PERIOD=LT_lag5_t1,Services confidence indicator and survey results - monthly data,0.000103330254,0.000103330254
197905462_lag4_t3,EI_BSCO_M.freq=M.indic=BS-PT-LY.s_adj=SA.unit=BAL.geo\TIME_PERIOD=LT_lag4_t3,Consumers confidence indicator and survey results - monthly data,-0.00010278804,0.00010278804
197905433_lag2_t2,EI_BSCO_M.freq=M.indic=BS-GES-LY.s_adj=SA.unit=BAL.geo\TIME_PERIOD=LT_lag2_t2,Consumers confidence indicator and survey results - monthly data,-0.00010276147,0.00010276147
197905490_lag5_t2,EI_BSCO_M.freq=M.indic=BS-UE-NY.s_adj=SA.unit=BAL.geo\TIME_PERIOD=LT_lag5_t2,Consumers confidence indicator and survey results - monthly data,0.00010242287,0.00010242287
197905413_lag2_t3,EI_BSCO_M.freq=M.indic=BS-CSMCI.s_adj=SA.unit=BAL.geo\TIME_PERIOD=LT_lag2_t3,Consumers confidence indicator and survey results - monthly data,-0.00010140952,0.00010140952
197905419_lag1_t3,EI_BSCO_M.freq=M.indic=BS-FS-LY.s_adj=SA.unit=BAL.geo\TIME_PERIOD=LT_lag1_t3,Consumers confidence indicator and survey results - monthly data,0.000101256184,0.000101256184
197909271_lag3_t2,EI_BSIN_M_R2.freq=M.indic=BS-IPT.s_adj=SA.unit=BAL.geo\TIME_PERIOD=LT_lag3_t2,Industry confidence indicator and survey results - monthly data,0.000100362486,0.000100362486
197909211_lag5_t2,EI_BSIN_M_R2.freq=M.indic=BS-IEME.s_adj=SA.unit=BAL.geo\TIME_PERIOD=LT_lag5_t2,Industry confidence indicator and survey results - monthly data,-0.00010019887,0.00010019887
197905490_lag3_t3,EI_BSCO_M.freq=M.indic=BS-UE-NY.s_adj=SA.unit=BAL.geo\TIME_PERIOD=LT_lag3_t3,Consumers confidence indicator and survey results - monthly data,-0.00010016783,0.00010016783
197905462_lag6_t1,EI_BSCO_M.freq=M.indic=BS-PT-LY.s_adj=SA.unit=BAL.geo\TIME_PERIOD=LT_lag6_t1,Consumers confidence indicator and survey results - monthly data,-9.969015e-05,9.969015e-05
249345641_lag1_t3,STS_TRTU_M.freq=M.indic_bt=NETTUR.nace_r2=G47_NF_OTH.s_adj=SCA.unit=I10.geo\TIME_PERIOD=LT_lag1_t3,Turnover and volume of sales in wholesale and retail trade - monthly data,9.96718e-05,9.96718e-05
249461789_lag4_t3,UNE_RT_M.freq=M.s_adj=SA.age=Y25-74.unit=PC_ACT.sex=F.geo\TIME_PERIOD=LT_lag4_t3,Unemployment by sex and age - monthly data,9.940395e-05,9.940395e-05
197905470_lag6_t2,EI_BSCO_M.freq=M.indic=BS-PT-NY.s_adj=SA.unit=BAL.geo\TIME_PERIOD=LT_lag6_t2,Consumers confidence indicator and survey results - monthly data,9.919515e-05,9.919515e-05
197909280_lag4_t3,EI_BSIN_M_R2.freq=M.indic=BS-ISPE.s_adj=SA.unit=BAL.geo\TIME_PERIOD=LT_lag4_t3,Industry confidence indicator and survey results - monthly data,9.9012876e-05,9.9012876e-05
197909263_lag5_t1,EI_BSIN_M_R2.freq=M.indic=BS-ISFP.s_adj=SA.unit=BAL.geo\TIME_PERIOD=LT_lag5_t1,Industry confidence indicator and survey results - monthly data,-9.8806195e-05,9.8806195e-05
249332732_lag5_t2,STS_INPR_M.freq=M.indic_bt=PRD.nace_r2=C15.s_adj=SCA.unit=I10.geo\TIME_PERIOD=LT_lag5_t2,Production in industry - monthly data,9.865106e-05,9.865106e-05
197903335_lag4_t3,EI_BSBU_M_R2.freq=M.indic=BS-FLBA1-PC.s_adj=SA.geo\TIME_PERIOD=LT_lag4_t3,Construction confidence indicator and survey results - monthly data,9.838038e-05,9.838038e-05
197938091_lag1_t1,EI_LMHU_M.freq=M.unit=THS_PER.s_adj=SA.indic=LM-UN-F-LE25.geo\TIME_PERIOD=LT_lag1_t1,Unemployment  - monthly data,9.789459e-05,9.789459e-05
197903335_lag3_t3,EI_BSBU_M_R2.freq=M.indic=BS-FLBA1-PC.s_adj=SA.geo\TIME_PERIOD=LT_lag3_t3,Construction confidence indicator and survey results - monthly data,9.745182e-05,9.745182e-05
197911198_lag1_t2,EI_BSSE_M_R2.freq=M.indic=BS-SCI.s_adj=SA.unit=BAL.geo\TIME_PERIOD=LT_lag1_t2,Services confidence indicator and survey results - monthly data,9.7282595e-05,9.7282595e-05
197938091_lag6_t3,EI_LMHU_M.freq=M.unit=THS_PER.s_adj=SA.indic=LM-UN-F-LE25.geo\TIME_PERIOD=LT_lag6_t3,Unemployment  - monthly data,-9.689037e-05,9.689037e-05
197909220_lag2_t3,EI_BSIN_M_R2.freq=M.indic=BS-IEME-BAL.s_adj=SA.unit=BAL.geo\TIME_PERIOD=LT_lag2_t3,Industry confidence indicator and survey results - monthly data,-9.676149e-05,9.676149e-05
197903335_lag5_t2,EI_BSBU_M_R2.freq=M.indic=BS-FLBA1-PC.s_adj=SA.geo\TIME_PERIOD=LT_lag5_t2,Construction confidence indicator and survey results - monthly data,9.6740914e-05,9.6740914e-05
197903357_lag2_t1,EI_BSBU_M_R2.freq=M.indic=BS-FLBA4-PC.s_adj=SA.geo\TIME_PERIOD=LT_lag2_t1,Construction confidence indicator and survey results - monthly data,9.66572e-05,9.66572e-05
197911198_lag4_t2,EI_BSSE_M_R2.freq=M.indic=BS-SCI.s_adj=SA.unit=BAL.geo\TIME_PERIOD=LT_lag4_t2,Services confidence indicator and survey results - monthly data,-9.643873e-05,9.643873e-05
249332960_lag1_t3,STS_INPR_M.freq=M.indic_bt=PRD.nace_r2=C25.s_adj=SCA.unit=I10.geo\TIME_PERIOD=LT_lag1_t3,Production in industry - monthly data,9.601423e-05,9.601423e-05
197938094_lag3_t3,EI_LMHU_M.freq=M.unit=THS_PER.s_adj=SA.indic=LM-UN-M-LE25.geo\TIME_PERIOD=LT_lag3_t3,Unemployment  - monthly data,-9.54848e-05,9.54848e-05
197905455_lag1_t2,EI_BSCO_M.freq=M.indic=BS-MP-PR.s_adj=SA.unit=BAL.geo\TIME_PERIOD=LT_lag1_t2,Consumers confidence indicator and survey results - monthly data,-9.539053e-05,9.539053e-05
197903373_lag1_t1,EI_BSBU_M_R2.freq=M.indic=BS-FLBA6-PC.s_adj=SA.geo\TIME_PERIOD=LT_lag1_t1,Construction confidence indicator and survey results - monthly data,-9.537701e-05,9.537701e-05
197938095_lag1_t3,EI_LMHU_M.freq=M.unit=THS_PER.s_adj=SA.indic=LM-UN-M-TOT.geo\TIME_PERIOD=LT_lag1_t3,Unemployment  - monthly data,-9.535216e-05,9.535216e-05
197909244_lag3_t2,EI_BSIN_M_R2.freq=M.indic=BS-IOB.s_adj=SA.unit=BAL.geo\TIME_PERIOD=LT_lag3_t2,Industry confidence indicator and survey results - monthly data,9.51158e-05,9.51158e-05
197938098_lag1_t2,EI_LMHU_M.freq=M.unit=THS_PER.s_adj=SA.indic=LM-UN-T-TOT.geo\TIME_PERIOD=LT_lag1_t2,Unemployment  - monthly data,-9.502489e-05,9.502489e-05
197911182_lag1_t2,EI_BSSE_M_R2.freq=M.indic=BS-SAEM.s_adj=SA.unit=BAL.geo\TIME_PERIOD=LT_lag1_t2,Services confidence indicator and survey results - monthly data,-9.495363e-05,9.495363e-05
249333212_lag1_t2,STS_INPR_M.freq=M.indic_bt=PRD.nace_r2=C_HTC_M.s_adj=SCA.unit=I10.geo\TIME_PERIOD=LT_lag1_t2,Production in industry - monthly data,-9.437143e-05,9.437143e-05
197911206_lag2_t2,EI_BSSE_M_R2.freq=M.indic=BS-SEEM.s_adj=SA.unit=BAL.geo\TIME_PERIOD=LT_lag2_t2,Services confidence indicator and survey results - monthly data,9.420586e-05,9.420586e-05
249333161_lag6_t2,STS_INPR_M.freq=M.indic_bt=PRD.nace_r2=C32.s_adj=SCA.unit=I10.geo\TIME_PERIOD=LT_lag6_t2,Production in industry - monthly data,-9.4165596e-05,9.4165596e-05
197938090_lag6_t3,EI_LMHU_M.freq=M.unit=THS_PER.s_adj=SA.indic=LM-UN-F-GT25.geo\TIME_PERIOD=LT_lag6_t3,Unemployment  - monthly data,-9.369681e-05,9.369681e-05
249461796_lag5_t3,UNE_RT_M.freq=M.s_adj=SA.age=Y_LT25.unit=PC_ACT.sex=M.geo\TIME_PERIOD=LT_lag5_t3,Unemployment by sex and age - monthly data,-9.3605864e-05,9.3605864e-05
249345670_lag1_t2,STS_TRTU_M.freq=M.indic_bt=VOL_SLS.nace_r2=G47.s_adj=SCA.unit=I10.geo\TIME_PERIOD=LT_lag1_t2,Turnover and volume of sales in wholesale and retail trade - monthly data,9.3581424e-05,9.3581424e-05
197909211_lag2_t3,EI_BSIN_M_R2.freq=M.indic=BS-IEME.s_adj=SA.unit=BAL.geo\TIME_PERIOD=LT_lag2_t3,Industry confidence indicator and survey results - monthly data,-9.2774746e-05,9.2774746e-05
197938096_lag1_t3,EI_LMHU_M.freq=M.unit=THS_PER.s_adj=SA.indic=LM-UN-T-GT25.geo\TIME_PERIOD=LT_lag1_t3,Unemployment  - monthly data,-9.2552255e-05,9.2552255e-05
249461796_lag6_t1,UNE_RT_M.freq=M.s_adj=SA.age=Y_LT25.unit=PC_ACT.sex=M.geo\TIME_PERIOD=LT_lag6_t1,Unemployment by sex and age - monthly data,-9.217229e-05,9.217229e-05
249345784_lag1_t2,STS_TRTU_M.freq=M.indic_bt=VOL_SLS.nace_r2=G47_X_G473.s_adj=SCA.unit=I10.geo\TIME_PERIOD=LT_lag1_t2,Turnover and volume of sales in wholesale and retail trade - monthly data,9.2157585e-05,9.2157585e-05
197911182_lag4_t3,EI_BSSE_M_R2.freq=M.indic=BS-SAEM.s_adj=SA.unit=BAL.geo\TIME_PERIOD=LT_lag4_t3,Services confidence indicator and survey results - monthly data,-9.202066e-05,9.202066e-05
249332819_lag1_t2,STS_INPR_M.freq=M.indic_bt=PRD.nace_r2=C20.s_adj=SCA.unit=I10.geo\TIME_PERIOD=LT_lag1_t2,Production in industry - monthly data,-9.167516e-05,9.167516e-05
249345571_lag4_t3,STS_TRTU_M.freq=M.indic_bt=NETTUR.nace_r2=G4719.s_adj=SCA.unit=I10.geo\TIME_PERIOD=LT_lag4_t3,Turnover and volume of sales in wholesale and retail trade - monthly data,9.138493e-05,9.138493e-05
197905433_lag4_t1,EI_BSCO_M.freq=M.indic=BS-GES-LY.s_adj=SA.unit=BAL.geo\TIME_PERIOD=LT_lag4_t1,Consumers confidence indicator and survey results - monthly data,-9.126921e-05,9.126921e-05
197938093_lag2_t1,EI_LMHU_M.freq=M.unit=THS_PER.s_adj=SA.indic=LM-UN-M-GT25.geo\TIME_PERIOD=LT_lag2_t1,Unemployment  - monthly data,-9.1099406e-05,9.1099406e-05
249333239_lag6_t1,STS_INPR_M.freq=M.indic_bt=PRD.nace_r2=D.s_adj=SCA.unit=I10.geo\TIME_PERIOD=LT_lag6_t1,Production in industry - monthly data,9.085152e-05,9.085152e-05
249333248_lag6_t1,STS_INPR_M.freq=M.indic_bt=PRD.nace_r2=D35.s_adj=SCA.unit=I10.geo\TIME_PERIOD=LT_lag6_t1,Production in industry - monthly data,9.085152e-05,9.085152e-05
197938098_lag1_t3,EI_LMHU_M.freq=M.unit=THS_PER.s_adj=SA.indic=LM-UN-T-TOT.geo\TIME_PERIOD=LT_lag1_t3,Unemployment  - monthly data,-9.076105e-05,9.076105e-05
197903335_lag4_t2,EI_BSBU_M_R2.freq=M.indic=BS-FLBA1-PC.s_adj=SA.geo\TIME_PERIOD=LT_lag4_t2,Construction confidence indicator and survey results - monthly data,-9.070328e-05,9.070328e-05
197909211_lag4_t2,EI_BSIN_M_R2.freq=M.indic=BS-IEME.s_adj=SA.unit=BAL.geo\TIME_PERIOD=LT_lag4_t2,Industry confidence indicator and survey results - monthly data,9.04833e-05,9.04833e-05
197905413_lag3_t3,EI_BSCO_M.freq=M.indic=BS-CSMCI.s_adj=SA.unit=BAL.geo\TIME_PERIOD=LT_lag3_t3,Consumers confidence indicator and survey results - monthly data,9.031933e-05,9.031933e-05
197938093_lag6_t1,EI_LMHU_M.freq=M.unit=THS_PER.s_adj=SA.indic=LM-UN-M-GT25.geo\TIME_PERIOD=LT_lag6_t1,Unemployment  - monthly data,9.015092e-05,9.015092e-05
249332951_lag1_t3,STS_INPR_M.freq=M.indic_bt=PRD.nace_r2=C24_C25.s_adj=SCA.unit=I10.geo\TIME_PERIOD=LT_lag1_t3,Production in industry - monthly data,9.0119385e-05,9.0119385e-05
249332756_lag4_t2,STS_INPR_M.freq=M.indic_bt=PRD.nace_r2=C16-C18.s_adj=SCA.unit=I10.geo\TIME_PERIOD=LT_lag4_t2,Production in industry - monthly data,9.007139e-05,9.007139e-05
197909220_lag4_t2,EI_BSIN_M_R2.freq=M.indic=BS-IEME-BAL.s_adj=SA.unit=BAL.geo\TIME_PERIOD=LT_lag4_t2,Industry confidence indicator and survey results - monthly data,9.002807e-05,9.002807e-05
249332747_lag4_t2,STS_INPR_M.freq=M.indic_bt=PRD.nace_r2=C16.s_adj=SCA.unit=I10.geo\TIME_PERIOD=LT_lag4_t2,Production in industry - monthly data,9.0022215e-05,9.0022215e-05
197938091_lag4_t3,EI_LMHU_M.freq=M.unit=THS_PER.s_adj=SA.indic=LM-UN-F-LE25.geo\TIME_PERIOD=LT_lag4_t3,Unemployment  - monthly data,-9.002033e-05,9.002033e-05
197903340_lag3_t2,EI_BSBU_M_R2.freq=M.indic=BS-FLBA2-PC.s_adj=SA.geo\TIME_PERIOD=LT_lag3_t2,Construction confidence indicator and survey results - monthly data,-8.956025e-05,8.956025e-05
197909211_lag1_t2,EI_BSIN_M_R2.freq=M.indic=BS-IEME.s_adj=SA.unit=BAL.geo\TIME_PERIOD=LT_lag1_t2,Industry confidence indicator and survey results - monthly data,8.928484e-05,8.928484e-05
197909226_lag2_t1,EI_BSIN_M_R2.freq=M.indic=BS-ICI.s_adj=SA.unit=BAL.geo\TIME_PERIOD=LT_lag2_t1,Industry confidence indicator and survey results - monthly data,8.927944e-05,8.927944e-05
249333248_lag1_t2,STS_INPR_M.freq=M.indic_bt=PRD.nace_r2=D35.s_adj=SCA.unit=I10.geo\TIME_PERIOD=LT_lag1_t2,Production in industry - monthly data,8.908598e-05,8.908598e-05
249333239_lag1_t2,STS_INPR_M.freq=M.indic_bt=PRD.nace_r2=D.s_adj=SCA.unit=I10.geo\TIME_PERIOD=LT_lag1_t2,Production in industry - monthly data,8.908598e-05,8.908598e-05
197909271_lag3_t1,EI_BSIN_M_R2.freq=M.indic=BS-IPT.s_adj=SA.unit=BAL.geo\TIME_PERIOD=LT_lag3_t1,Industry confidence indicator and survey results - monthly data,8.8989276e-05,8.8989276e-05
249333113_lag3_t1,STS_INPR_M.freq=M.indic_bt=PRD.nace_r2=C30.s_adj=SCA.unit=I10.geo\TIME_PERIOD=LT_lag3_t1,Production in industry - monthly data,-8.880494e-05,8.880494e-05
197905428_lag3_t3,EI_BSCO_M.freq=M.indic=BS-FS-NY.s_adj=SA.unit=BAL.geo\TIME_PERIOD=LT_lag3_t3,Consumers confidence indicator and survey results - monthly data,8.876718e-05,8.876718e-05
197905477_lag2_t1,EI_BSCO_M.freq=M.indic=BS-SFSH.s_adj=SA.unit=BAL.geo\TIME_PERIOD=LT_lag2_t1,Consumers confidence indicator and survey results - monthly data,-8.875017e-05,8.875017e-05
197905438_lag6_t3,EI_BSCO_M.freq=M.indic=BS-GES-NY.s_adj=SA.unit=BAL.geo\TIME_PERIOD=LT_lag6_t3,Consumers confidence indicator and survey results - monthly data,-8.865705e-05,8.865705e-05
197909220_lag5_t2,EI_BSIN_M_R2.freq=M.indic=BS-IEME-BAL.s_adj=SA.unit=BAL.geo\TIME_PERIOD=LT_lag5_t2,Industry confidence indicator and survey results - monthly data,-8.863176e-05,8.863176e-05
197905482_lag2_t3,EI_BSCO_M.freq=M.indic=BS-SV-NY.s_adj=SA.unit=BAL.geo\TIME_PERIOD=LT_lag2_t3,Consumers confidence indicator and survey results - monthly data,8.852864e-05,8.852864e-05
249345647_lag1_t3,STS_TRTU_M.freq=M.indic_bt=NETTUR.nace_r2=G47_NF_OTH1.s_adj=SCA.unit=I10.geo\TIME_PERIOD=LT_lag1_t3,Turnover and volume of sales in wholesale and retail trade - monthly data,8.8367735e-05,8.8367735e-05
197905448_lag1_t3,EI_BSCO_M.freq=M.indic=BS-MP-NY.s_adj=SA.unit=BAL.geo\TIME_PERIOD=LT_lag1_t3,Consumers confidence indicator and survey results - monthly data,8.8297056e-05,8.8297056e-05
249461795_lag4_t2,UNE_RT_M.freq=M.s_adj=SA.age=Y_LT25.unit=PC_ACT.sex=F.geo\TIME_PERIOD=LT_lag4_t2,Unemployment by sex and age - monthly data,-8.8200126e-05,8.8200126e-05
197903357_lag2_t3,EI_BSBU_M_R2.freq=M.indic=BS-FLBA4-PC.s_adj=SA.geo\TIME_PERIOD=LT_lag2_t3,Construction confidence indicator and survey results - monthly data,-8.793307e-05,8.793307e-05
197909271_lag2_t3,EI_BSIN_M_R2.freq=M.indic=BS-IPT.s_adj=SA.unit=BAL.geo\TIME_PERIOD=LT_lag2_t3,Industry confidence indicator and survey results - monthly data,-8.787319e-05,8.787319e-05
249332714_lag1_t1,STS_INPR_M.freq=M.indic_bt=PRD.nace_r2=C14.s_adj=SCA.unit=I10.geo\TIME_PERIOD=LT_lag1_t1,Production in industry - monthly data,-8.779888e-05,8.779888e-05
249333026_lag4_t2,STS_INPR_M.freq=M.indic_bt=PRD.nace_r2=C26_C27.s_adj=SCA.unit=I10.geo\TIME_PERIOD=LT_lag4_t2,Production in industry - monthly data,8.775095e-05,8.775095e-05
197905433_lag3_t3,EI_BSCO_M.freq=M.indic=BS-GES-LY.s_adj=SA.unit=BAL.geo\TIME_PERIOD=LT_lag3_t3,Consumers confidence indicator and survey results - monthly data,8.768168e-05,8.768168e-05
197909263_lag3_t2,EI_BSIN_M_R2.freq=M.indic=BS-ISFP.s_adj=SA.unit=BAL.geo\TIME_PERIOD=LT_lag3_t2,Industry confidence indicator and survey results - monthly data,8.752496e-05,8.752496e-05
197903278_lag1_t2,EI_BSBU_M_R2.freq=M.indic=BS-CCI-BAL.s_adj=SA.geo\TIME_PERIOD=LT_lag1_t2,Construction confidence indicator and survey results - monthly data,8.740784e-05,8.740784e-05
249332678_lag5_t3,STS_INPR_M.freq=M.indic_bt=PRD.nace_r2=C13.s_adj=SCA.unit=I10.geo\TIME_PERIOD=LT_lag5_t3,Production in industry - monthly data,8.729744e-05,8.729744e-05
197911190_lag4_t2,EI_BSSE_M_R2.freq=M.indic=BS-SARM.s_adj=SA.unit=BAL.geo\TIME_PERIOD=LT_lag4_t2,Services confidence indicator and survey results - monthly data,-8.716008e-05,8.716008e-05
197938097_lag3_t2,EI_LMHU_M.freq=M.unit=THS_PER.s_adj=SA.indic=LM-UN-T-LE25.geo\TIME_PERIOD=LT_lag3_t2,Unemployment  - monthly data,8.699614e-05,8.699614e-05
197905462_lag5_t1,EI_BSCO_M.freq=M.indic=BS-PT-LY.s_adj=SA.unit=BAL.geo\TIME_PERIOD=LT_lag5_t1,Consumers confidence indicator and survey results - monthly data,-8.658006e-05,8.658006e-05
197905413_lag3_t1,EI_BSCO_M.freq=M.indic=BS-CSMCI.s_adj=SA.unit=BAL.geo\TIME_PERIOD=LT_lag3_t1,Consumers confidence indicator and survey results - monthly data,8.62875e-05,8.62875e-05
197938095_lag5_t2,EI_LMHU_M.freq=M.unit=THS_PER.s_adj=SA.indic=LM-UN-M-TOT.geo\TIME_PERIOD=LT_lag5_t2,Unemployment  - monthly data,-8.6170025e-05,8.6170025e-05
249461791_lag2_t1,UNE_RT_M.freq=M.s_adj=SA.age=Y25-74.unit=PC_ACT.sex=T.geo\TIME_PERIOD=LT_lag2_t1,Unemployment by sex and age - monthly data,-8.608391e-05,8.608391e-05
197938094_lag6_t2,EI_LMHU_M.freq=M.unit=THS_PER.s_adj=SA.indic=LM-UN-M-LE25.geo\TIME_PERIOD=LT_lag6_t2,Unemployment  - monthly data,8.603461e-05,8.603461e-05
197903309_lag1_t1,EI_BSBU_M_R2.freq=M.indic=BS-CPE-BAL.s_adj=SA.geo\TIME_PERIOD=LT_lag1_t1,Construction confidence indicator and survey results - monthly data,8.59057e-05,8.59057e-05
197903297_lag4_t2,EI_BSBU_M_R2.freq=M.indic=BS-COB-BAL.s_adj=SA.geo\TIME_PERIOD=LT_lag4_t2,Construction confidence indicator and survey results - monthly data,8.5888234e-05,8.5888234e-05
197903278_lag2_t2,EI_BSBU_M_R2.freq=M.indic=BS-CCI-BAL.s_adj=SA.geo\TIME_PERIOD=LT_lag2_t2,Construction confidence indicator and survey results - monthly data,-8.585297e-05,8.585297e-05
197903297_lag5_t3,EI_BSBU_M_R2.freq=M.indic=BS-COB-BAL.s_adj=SA.geo\TIME_PERIOD=LT_lag5_t3,Construction confidence indicator and survey results - monthly data,-8.584851e-05,8.584851e-05
197905470_lag1_t1,EI_BSCO_M.freq=M.indic=BS-PT-NY.s_adj=SA.unit=BAL.geo\TIME_PERIOD=LT_lag1_t1,Consumers confidence indicator and survey results - monthly data,8.5722604e-05,8.5722604e-05
197905470_lag2_t1,EI_BSCO_M.freq=M.indic=BS-PT-NY.s_adj=SA.unit=BAL.geo\TIME_PERIOD=LT_lag2_t1,Consumers confidence indicator and survey results - monthly data,-8.5711115e-05,8.5711115e-05
249333266_lag6_t2,STS_INPR_M.freq=M.indic_bt=PRD.nace_r2=E36.s_adj=SCA.unit=I10.geo\TIME_PERIOD=LT_lag6_t2,Production in industry - monthly data,8.5639505e-05,8.5639505e-05
249461795_lag6_t1,UNE_RT_M.freq=M.s_adj=SA.age=Y_LT25.unit=PC_ACT.sex=F.geo\TIME_PERIOD=LT_lag6_t1,Unemployment by sex and age - monthly data,8.559911e-05,8.559911e-05
249332846_lag4_t2,STS_INPR_M.freq=M.indic_bt=PRD.nace_r2=C20_C21.s_adj=SCA.unit=I10.geo\TIME_PERIOD=LT_lag4_t2,Production in industry - monthly data,-8.52223e-05,8.52223e-05
197903368_lag1_t1,EI_BSBU_M_R2.freq=M.indic=BS-FLBA5-PC.s_adj=SA.geo\TIME_PERIOD=LT_lag1_t1,Construction confidence indicator and survey results - monthly data,8.499102e-05,8.499102e-05
197905428_lag2_t2,EI_BSCO_M.freq=M.indic=BS-FS-NY.s_adj=SA.unit=BAL.geo\TIME_PERIOD=LT_lag2_t2,Consumers confidence indicator and survey results - monthly data,8.48773e-05,8.48773e-05
197909244_lag4_t1,EI_BSIN_M_R2.freq=M.indic=BS-IOB.s_adj=SA.unit=BAL.geo\TIME_PERIOD=LT_lag4_t1,Industry confidence indicator and survey results - monthly data,8.4736355e-05,8.4736355e-05
197905482_lag4_t2,EI_BSCO_M.freq=M.indic=BS-SV-NY.s_adj=SA.unit=BAL.geo\TIME_PERIOD=LT_lag4_t2,Consumers confidence indicator and survey results - monthly data,8.447962e-05,8.447962e-05
197938092_lag1_t3,EI_LMHU_M.freq=M.unit=THS_PER.s_adj=SA.indic=LM-UN-F-TOT.geo\TIME_PERIOD=LT_lag1_t3,Unemployment  - monthly data,-8.4463994e-05,8.4463994e-05
197903289_lag3_t1,EI_BSBU_M_R2.freq=M.indic=BS-CEME-BAL.s_adj=SA.geo\TIME_PERIOD=LT_lag3_t1,Construction confidence indicator and survey results - monthly data,-8.423004e-05,8.423004e-05
249345730_lag1_t2,STS_TRTU_M.freq=M.indic_bt=VOL_SLS.nace_r2=G47_FOOD.s_adj=SCA.unit=I10.geo\TIME_PERIOD=LT_lag1_t2,Turnover and volume of sales in wholesale and retail trade - monthly data,8.4175306e-05,8.4175306e-05
197903309_lag2_t1,EI_BSBU_M_R2.freq=M.indic=BS-CPE-BAL.s_adj=SA.geo\TIME_PERIOD=LT_lag2_t1,Construction confidence indicator and survey results - monthly data,8.393222e-05,8.393222e-05
